17784	541,860124	17800	533,628457	42507	528,988815	40007	528,322958	74185	515,443104	76967	518,564756	103003	510,240712	110239	511,758086	133384	508,380725	133243	509,386628	160061	507,099135	164280	507,892358	187378	505,955912	189988	506,159866	217259	505,598406	208148	506,195488	243732	504,751382	234762	505,432871	266892	504,807546	256203	505,173908	276034	503,592948	279425	504,599958	294177	504,527928	297068	503,840041	311242	502,913562	312632	504,528040	323509	502,913440	331479	504,566342	336307	503,120039	343465	504,653616	349169	503,576846	356810	503,962828	363202	502,973820	366093	503,713739	374781	502,831718	380282	502,543783	382517	502,782134	388252	503,691696	399425	503,625971	393190	502,526248	409583	503,207810	404067	501,733513	
18597	542,058629	18581	533,560133	43992	528,749743	41507	527,734497	76389	514,616693	79374	517,528306	106285	509,738275	113755	511,311352	137744	508,202700	136994	509,419810	164530	506,955823	168859	507,576407	192363	505,667257	195255	505,889190	222994	505,500087	213461	505,898294	249468	504,674913	240263	505,387003	272018	504,686587	261063	505,034788	281097	503,468655	284738	504,600843	299412	504,502330	302381	503,741126	316148	502,843158	317649	504,453400	328306	502,872711	337011	504,319370	341324	502,996130	348668	504,574291	354232	503,118311	361858	503,829831	368062	502,811099	371156	503,820300	379735	502,777390	384939	502,473453	387252	502,889249	393831	503,635297	404098	503,555295	398159	502,377866	414990	503,150048	409067	501,645554	
19425	541,313050	19300	533,279882	45633	528,247914	43054	526,790778	78749	513,605487	81843	517,051108	109614	509,774331	117178	511,095452	141995	508,105500	141166	509,310519	169109	506,829234	173407	507,275096	197474	505,507078	200396	505,966444	228370	505,387484	219025	505,878188	255265	504,603632	245545	505,257832	277237	504,600205	266298	505,034538	286238	503,438333	290020	504,479944	304538	504,580378	307772	503,657879	321305	502,832322	322774	504,657837	333416	502,796262	342355	504,210520	346668	502,938434	353857	504,472965	359092	503,072910	366827	503,774386	373219	502,997273	376047	503,637474	384736	502,674638	389830	502,373144	392127	502,688583	398769	503,581457	410130	503,471750	403254	502,319140	420428	503,144720	413505	501,574946	
20222	541,202597	20253	532,940447	47321	527,707750	44680	526,343412	80874	513,001155	84578	516,321415	112880	509,383942	121256	510,828663	146027	507,995876	145214	509,029590	173922	506,742363	177923	506,950830	203287	505,840310	206225	506,128957	234231	505,304294	224197	505,690536	260860	504,427106	251062	505,159564	282722	504,525944	271424	504,880961	291411	503,377147	295411	504,414458	309882	504,442751	313054	503,498815	326384	502,741241	328025	504,383065	338964	502,741610	348403	504,227244	351716	502,880116	358748	504,405516	363920	503,081353	372172	503,748157	378079	502,867203	381423	503,561200	389830	502,566273	394550	502,409392	397144	502,584705	403754	503,748937	415256	503,407499	407989	502,299547	425398	503,086123	418881	501,515633	
20925	541,005914	21066	532,290703	49040	527,394098	46493	526,145072	83468	512,493283	87828	515,610193	116224	509,249713	124804	510,400062	150262	507,919921	149371	508,766634	179267	506,427127	182862	506,844216	210273	505,414544	211304	505,890057	239841	505,224261	229683	505,620614	266126	504,284032	256437	505,232180	287848	504,450446	276971	504,958399	296880	503,366851	300803	504,372461	315023	504,291767	318149	503,432912	331697	502,745411	333198	504,332070	344418	502,674398	353653	504,077454	356466	502,804886	363983	504,339927	368781	502,988801	377391	503,749955	382845	502,793276	386220	503,498861	394237	502,562152	399425	502,313287	401722	502,555097	408848	503,563287	420866	503,309183	412833	502,272497	430070	503,338026	423788	501,510234	
21754	539,539575	22097	531,904938	50696	526,723760	48321	525,738557	85922	511,683953	91016	515,024134	119819	508,872711	129117	510,399341	153934	507,806387	153950	508,306194	184331	506,176165	187394	506,676479	215649	505,627948	217055	505,550462	245389	505,194408	234965	505,518166	271158	504,086225	261391	505,181879	292895	504,415944	282535	504,589341	302006	503,327219	306210	504,280405	320415	504,262691	323181	503,576952	337073	502,683530	338526	504,217804	349247	502,616048	358482	504,049204	361592	502,674559	368984	504,160238	373469	502,937661	382579	503,621317	387392	502,783327	391174	503,244242	399035	502,447528	404395	502,143807	406629	502,542511	414630	503,456362	425632	503,349985	418100	502,142156	434899	502,996442	428398	501,483294	
22598	539,034057	23019	531,582888	52478	526,399968	49915	525,340893	88907	510,971657	93845	514,024047	123522	508,737941	133024	510,401590	158592	507,656401	158076	508,132943	189769	506,055293	192551	506,277296	221447	505,144524	222400	505,479685	250608	505,147686	240341	505,426403	276096	503,989527	266532	505,055485	297849	504,376772	288035	504,684418	307257	503,181738	311648	504,247092	325259	504,204030	328447	503,356374	341902	502,588588	344090	504,125798	354232	502,559551	363358	503,905831	366327	502,723866	373984	504,141517	378563	502,881984	387486	503,733444	392096	502,582038	396550	503,126800	403910	502,532199	409614	502,122402	411536	502,383663	420303	503,409185	430820	503,351925	422710	502,184753	439618	502,904136	432773	501,577068	
23395	538,572337	23926	531,320818	54056	526,160525	52212	524,852865	91595	510,293318	96830	513,429007	127304	508,629884	137197	509,966526	163092	507,464086	162545	508,035700	194645	505,975633	197567	506,099480	226542	505,091041	228120	505,473029	255797	504,963678	245842	505,406652	281488	503,674499	271611	504,910545	302897	504,171833	293067	504,682892	312492	503,035603	317195	504,196795	330588	504,141303	333526	503,257424	347418	503,438253	349231	504,153074	359123	502,511249	368062	504,074719	371156	502,650424	378735	504,304745	383486	502,833427	392237	503,530093	396706	502,622535	401347	503,140824	408614	502,358622	415177	502,062647	416787	502,291560	425132	503,423022	435680	503,296444	427257	502,210947	444056	502,888822	436790	501,465317	
24317	538,121052	25411	530,995400	56041	525,309486	54103	524,547550	94205	509,887649	99690	513,075922	131008	508,515615	141120	508,947851	167374	507,166432	167328	507,987985	200443	505,979017	202803	506,328994	231574	504,938251	233746	505,290651	261219	504,828104	251296	505,257545	286832	503,617665	276456	504,894623	308069	504,066025	298177	504,628977	317289	503,009373	322743	504,132843	335745	504,033364	338714	503,133300	352466	502,678629	354529	504,252416	364030	502,557971	372969	503,966974	376250	502,407296	384251	504,199823	388580	502,782925	396862	503,410132	401347	502,496199	406567	503,075396	413287	502,270095	420975	501,973151	422475	502,276244	430054	503,307592	440149	503,278399	431852	502,086416	448682	503,008774	441525	501,372046	
25567	539,126210	26880	531,544656	58260	524,831196	56026	523,930964	97424	509,865056	103222	512,379328	134946	508,366888	145370	508,909737	171656	506,932491	172203	507,872268	206350	505,929804	208007	506,288237	237106	504,887671	239294	505,594162	267142	504,778561	256406	505,131080	292380	503,458135	281347	504,751162	313054	503,995658	303162	504,435301	322352	502,956033	328213	504,097118	340480	503,894793	344559	503,152144	357341	502,858727	359576	504,078169	368624	502,445362	378079	503,827175	381188	502,385244	389658	504,007907	393518	502,643078	401722	503,422852	406207	502,395651	411693	502,907360	418568	502,206707	426101	502,041995	427320	502,253083	434743	503,334771	444541	503,165531	435930	502,071137	453073	502,895817	446025	501,611948	
26645	538,087338	28395	531,628282	60370	524,501151	58167	523,430134	100643	509,406692	106644	512,692316	139119	508,317325	149949	508,710791	176642	506,715586	177236	507,755168	212695	505,603685	213524	505,976673	242779	504,786542	244654	505,139075	272611	504,719491	261532	505,122681	297662	503,391119	286441	504,842642	318446	503,900292	308147	504,267648	327353	502,862513	333495	504,015765	345715	503,968235	349887	502,975348	362577	502,810832	364327	504,105843	373766	502,347722	383017	503,731225	385720	502,409698	394206	503,937210	398378	502,564966	406504	503,466838	410927	502,286411	417521	502,738892	424179	502,195410	430695	502,038773	431945	502,232050	439415	503,407089	448791	503,405650	440149	502,004627	457871	502,699756	450448	501,475711	
27786	536,920122	29771	530,383791	62324	523,645161	60495	523,011178	103691	509,450246	110004	510,957406	143432	508,068583	153888	508,560961	181439	506,475994	182283	507,602334	218540	505,393711	218837	505,728811	248155	504,667461	250015	504,906329	278128	504,592762	266532	505,042981	302912	503,337286	291598	504,772040	323368	503,802280	313101	504,183497	332479	502,791234	338730	504,001733	350544	503,779878	355044	502,884560	367577	502,523739	369249	503,885113	378735	502,408209	388017	503,600158	390674	502,281090	398941	503,835398	403004	502,487308	411177	503,326477	415287	502,271982	422553	502,648314	428617	502,310295	435696	502,010619	436493	502,155317	443712	503,629441	453448	503,023990	444478	501,964546	462074	502,710693	454605	501,348045	
28880	538,168202	31693	530,457315	64402	523,065490	62261	522,454061	106973	509,172869	113646	510,888104	147339	507,957493	158232	508,464780	186222	506,227362	187284	507,433525	224041	505,281374	224229	505,636105	253499	504,560376	255797	504,828636	283722	504,556467	271674	504,958970	308069	503,119383	296833	504,798974	328541	503,901248	318461	504,124740	337558	502,768991	344418	503,862357	355435	503,759150	360045	502,838668	372797	502,419729	374172	503,801339	383376	502,265615	393628	503,529342	395175	502,208282	403535	503,797225	407739	502,461827	415646	503,207376	420522	502,267075	427507	502,609532	433211	502,216678	440353	501,845039	440728	502,187509	447994	503,556980	457792	502,970003	448682	501,984365	467184	502,679563	459105	501,290472	
30068	536,633738	33287	530,037922	66871	522,684454	64590	521,343232	110223	508,977448	116896	510,935909	151590	507,903626	163061	508,352087	191738	506,053568	192551	507,257942	229386	505,145258	230245	505,605446	258922	504,570418	261313	504,710678	289504	504,492815	276753	504,903834	313492	502,998366	301881	504,791213	333963	503,703519	323509	504,060259	342511	502,790095	349294	504,017788	360389	503,662984	365983	502,736943	377469	502,467966	379688	503,783196	388143	502,184593	398472	503,405495	399816	502,100552	408551	503,723299	412849	502,353712	420866	503,137665	425319	502,293429	432133	502,579679	437430	502,117183	444759	501,806928	444963	502,112963	452167	503,154035	462371	502,961972	453245	501,837287	471794	502,716584	463606	501,185671	
31365	537,926550	34506	529,568172	69106	521,916637	67137	520,362108	113583	508,954843	120538	510,631815	155794	507,698387	167453	508,111182	196958	505,872844	197567	507,155058	234699	505,064799	235559	505,498351	263985	504,406206	266704	504,669044	294817	504,375354	281972	504,794801	318696	502,899837	306507	504,695204	339261	503,631728	328447	504,125261	347528	503,046197	354279	503,692734	365093	503,683485	370609	502,707256	382517	502,426207	384658	503,736688	392878	502,097919	403395	503,378438	404332	501,958659	412974	503,653437	418022	502,283773	426101	503,079698	430008	502,251469	436399	502,438287	442009	502,290601	449244	501,897416	449323	502,189705	456824	503,094055	467091	502,985829	457714	501,817525	476545	502,660795	468278	501,193715	
32568	535,845302	36022	528,996767	71466	520,977048	69497	519,437648	116943	508,723066	124398	510,436230	159982	507,532946	172297	507,704586	202475	506,118610	202647	507,652708	240091	504,942980	241372	505,413093	268923	504,346824	272502	504,560709	299834	504,314735	287113	504,748851	323509	502,813548	311351	504,595813	344871	503,754381	333526	503,951022	352216	502,623904	359170	503,720063	369546	503,528858	375735	502,711961	387439	502,447135	389424	503,660130	397441	501,999030	408536	503,326093	408864	501,979442	418537	503,559744	422866	502,315756	431039	503,056971	434649	502,279075	441040	502,434604	446416	502,302463	453495	501,866070	454011	502,108327	461402	503,047188	472044	502,980512	462262	501,802092	480936	502,662245	472701	501,047948	
33881	535,843250	37366	528,503828	73638	520,377161	71482	518,796190	120600	508,535153	128101	510,161216	164296	507,537909	177095	507,383747	207804	505,767261	208116	507,450950	245670	504,827673	247217	505,380220	274440	504,303032	278206	504,478127	305006	504,240873	292051	504,778388	328681	502,857806	316727	504,489791	350044	503,420229	338526	503,848696	357045	502,633714	364108	503,657371	374828	503,458042	381001	502,647690	391909	502,193486	394206	503,647760	402332	502,018589	413052	503,510046	413505	501,815873	423163	503,532461	427601	502,209629	435852	502,955807	438806	502,147094	445728	502,393842	450604	502,512810	458261	501,803454	458449	502,020417	465981	502,872499	476467	502,850530	466528	501,702677	485312	502,575970	476904	500,952385	
35366	535,648015	38819	528,354611	76342	519,405441	73779	518,100173	123835	508,315213	131930	510,111179	168937	507,404233	181940	507,235826	213258	505,655975	213836	507,140608	251062	504,706601	252812	505,180181	279362	504,182651	283582	504,393937	310288	504,172218	296990	504,780693	334573	502,653603	321852	504,434189	354888	503,584723	343808	503,712526	361670	502,594475	369218	503,621934	379845	503,423392	385830	502,543716	396581	502,150314	399066	503,493564	406848	502,002309	418537	503,141042	419350	501,781772	428179	503,478864	432320	502,162517	440603	502,898525	443087	502,128980	450229	502,609200	454933	502,358637	462918	501,795895	462715	501,967569	471294	502,788813	480936	502,853943	471310	501,662475	489062	502,623817	480936	501,234065	
36928	534,770463	40163	527,901174	78874	518,511225	76186	517,343858	127805	508,008647	136165	509,944042	173532	507,242525	186862	507,162575	218618	505,309443	219759	507,007621	256281	504,573882	258547	504,933463	284582	504,132706	289160	504,315101	315836	504,047633	301881	504,715400	339777	502,621540	327197	504,348779	359967	503,288800	348793	503,639253	366452	502,593386	374828	503,601822	384720	503,339465	390830	502,489117	401488	502,048257	403816	503,559965	411239	501,904702	423163	503,151868	424179	501,745265	432617	503,449933	436680	502,093438	445010	503,070166	447307	502,097929	454573	502,395887	459371	502,523741	467856	501,573418	467278	501,850814	475795	502,750942	485031	502,793455	475279	501,580962	493110	502,531017	484859	500,956934	
38444	534,827949	41554	527,553663	81155	517,707977	78686	516,642537	131852	507,911915	140276	509,834860	178423	507,098232	192207	507,046218	224041	505,238163	225370	506,892467	261844	504,479085	264188	504,754399	289707	504,035873	294536	504,232980	321540	503,969203	307163	504,600894	345418	502,537674	332135	504,316759	364936	503,182453	353888	503,509338	371156	502,452889	379813	503,455465	389440	503,281218	396003	502,365360	406317	502,090093	408755	503,337980	415537	501,877264	428476	503,083522	428929	501,759383	438087	503,387299	440821	502,073769	449791	503,050434	451839	502,008074	459371	502,297478	463746	502,463562	472419	501,654464	471982	501,977449	480546	502,757958	489219	502,897956	479217	501,733891	496860	502,496885	488719	500,953652	
39913	534,769761	42929	526,843578	84125	516,907815	81280	516,044384	135712	507,854131	144433	509,804675	183034	506,967766	197536	506,945408	229636	505,247050	231933	506,824840	267142	504,386742	269689	504,637790	294771	504,026668	299803	504,196250	326697	503,820070	312320	504,534945	350325	502,467664	337308	504,280637	369703	503,398622	358701	503,543412	375844	502,313040	384689	503,424125	393940	503,225984	401035	502,249636	410896	501,974381	414334	503,278005	420819	501,876052	432820	503,060375	433914	501,634187	442790	503,516201	445072	502,068128	454151	502,973734	456370	501,976885	463934	502,267148	468122	502,369928	476904	501,464468	476373	501,949745	484921	502,614997	493016	502,782441	483655	501,470041	500361	502,416636	492657	500,921877	
41367	534,531610	44289	526,381578	87406	516,109997	83890	515,575594	139744	507,708221	148621	509,544278	187409	506,877236	202756	507,177348	235153	505,074753	237200	506,795117	272361	504,265736	275096	504,534724	299677	503,923900	305209	504,110989	331947	503,787315	317336	504,701215	354951	502,531055	342152	504,247825	374984	503,191644	363577	503,399017	380610	502,809457	389830	503,336753	398988	503,159371	406192	502,297961	415537	501,902344	420272	503,162027	425601	501,949171	437274	503,043995	438259	501,601578	447307	503,283088	449213	501,873891	458558	503,016226	460762	501,952144	468856	502,132395	472513	502,395755	481296	501,712435	480749	501,806629	488781	502,612138	496985	502,695908	487687	501,496146	503861	502,382972	496360	500,849075	
42914	534,283324	45883	527,056732	90798	515,459543	86672	514,820778	143745	507,491532	153387	509,320925	192520	506,739360	208413	507,103869	240622	505,025410	242685	506,569889	277659	504,140778	280362	504,494963	305100	503,834578	310523	504,021495	337433	503,713313	322212	504,400995	360061	502,449899	347137	504,342395	379907	503,105490	368390	503,281392	385095	502,258973	394675	503,300164	403910	503,245919	411333	502,104317	420616	501,853247	425038	503,143975	430179	501,944743	441431	502,968626	442353	501,544159	451573	503,285873	453417	501,837813	462824	502,900954	465215	501,882206	473576	502,123427	476936	502,125187	485531	501,681653	484687	501,748575	492594	502,523265	500939	502,645962	491672	501,434334	507393	502,250397	500001	500,796243	
44461	533,914789	47587	525,457635	93423	514,956355	89501	514,137886	148105	507,334721	157873	509,165264	197521	506,602565	213711	506,636170	246045	504,950073	248249	506,480441	282972	504,087743	285754	504,355766	310132	503,736822	315977	503,943103	343058	503,722529	327353	504,375031	365093	502,280389	352106	504,094945	384939	503,066849	373312	503,220221	389861	502,312582	399785	503,263788	408551	503,008148	415771	502,037425	425460	501,907476	429632	503,114462	434961	501,840313	446025	503,221087	446650	501,443336	456261	503,306375	457808	501,837910	467716	502,850404	469919	501,895667	478498	502,133612	481077	502,444980	489515	501,665292	488484	501,657010	496407	502,451951	504752	502,583892	495657	501,430690	511222	502,243406	503658	500,675933	
46243	533,818174	49337	524,912143	96205	514,822365	92173	513,631333	151809	507,442424	162170	509,098851	202975	507,020763	219697	506,519908	251577	504,860284	253843	506,440183	288176	504,050666	290895	504,262115	315492	503,683280	321790	503,871673	348231	503,651550	332338	504,260447	369484	502,226278	357076	504,044815	390112	503,115699	378157	503,234522	394456	502,104789	404738	503,223556	413036	502,985467	421366	502,037914	430070	501,817096	434071	503,021628	439368	502,049839	450198	503,319951	451198	501,572265	460809	503,193825	462512	501,752930	472638	502,783434	474060	501,761092	483140	502,078833	485171	502,148890	493485	501,540747	492297	501,783194	500033	502,390082	508565	502,559684	499486	501,327889	515097	502,176783	507252	500,809967	
47743	533,664426	51228	524,211059	99362	514,345878	94908	512,863126	156388	507,109784	166452	508,715355	208523	506,896932	225135	506,357415	256875	504,798475	259172	506,348360	293489	504,022460	296271	504,318480	320602	503,802727	326744	503,864585	353247	503,904646	337573	504,180273	374656	502,318906	361967	503,947738	395050	503,052302	382861	503,230061	399300	502,205776	410130	503,119145	418381	502,898044	426288	501,968814	434805	501,818026	438493	502,989453	443728	501,868863	454480	502,932722	455464	501,372574	465340	503,432529	467184	501,698166	477717	502,812234	478311	501,795324	486984	502,055550	489047	502,335538	497626	501,616905	496157	501,724678	503924	502,374298	512362	502,584596	503017	501,320359	518832	502,154329	511018	500,565803	
49759	533,585983	52947	523,791301	102519	513,739296	98002	512,266956	161389	506,941040	171156	508,626265	214039	506,606841	231183	506,308654	262391	504,712956	264579	506,285505	298349	503,931179	301443	504,183345	325915	503,564573	331916	503,774915	358232	503,553480	342746	504,094027	379532	502,145686	367249	503,961985	400519	503,143487	387767	503,175248	403895	502,155108	415224	503,037065	422710	502,791573	431164	501,980950	438946	501,646693	443056	502,886551	447979	501,768122	458824	502,826751	459902	501,359744	471169	503,117252	471560	501,727550	482280	502,878672	482358	501,932549	490891	501,996854	492750	502,094115	501283	501,500142	499814	501,609410	507596	502,289420	516082	502,546967	506408	501,256731	522582	502,162081	514816	500,512726	
51337	533,370753	54775	523,117660	106222	512,634558	101065	511,376261	165905	506,851347	175610	508,474924	219837	506,497732	237372	506,219667	267392	504,647058	270189	506,172551	303194	503,821319	306866	504,053429	330963	503,572477	336901	503,644516	363405	503,553858	347746	504,064184	384470	502,131508	372140	503,873849	405676	502,911011	392674	503,116736	408817	501,875773	420616	502,982136	427382	502,734787	435758	501,894189	443025	501,642630	447479	502,786104	452120	501,713994	463074	502,729630	464012	501,339658	475670	503,045901	475998	501,500474	486140	502,875517	486171	501,720355	494891	501,890650	496438	501,962513	505221	501,435244	503345	501,616614	511518	502,423520	519363	502,493093	510096	501,179770	526083	502,107737	518347	500,642201	
53181	532,709999	56901	522,252290	109723	512,361331	103753	510,730506	170453	506,695649	180517	508,290675	224994	506,305226	242967	506,125916	272549	504,559982	275643	506,108641	308288	503,712568	312289	504,018360	336182	503,526192	341871	503,586144	368499	503,295948	352685	504,230352	389721	502,088688	377157	503,882206	410521	502,833579	397081	502,893802	413818	501,844917	425773	502,956034	432008	502,727366	440196	501,803760	447197	501,536817	452276	502,787075	456574	501,623612	467794	502,605846	468856	501,265590	480092	503,111493	480045	501,511536	490328	502,839592	490125	501,649920	498579	501,871386	499954	502,054784	508909	501,286081	507002	501,410769	515081	502,174620	522707	502,444684	513519	501,277708	529568	502,059494	521817	500,446601	
55307	532,748132	58964	521,306469	113239	512,014048	106973	510,425400	174673	506,561774	185831	508,264202	230417	506,321011	248046	505,938864	277612	504,542326	281331	506,030604	313289	503,605003	317320	503,951086	341152	503,410850	347371	503,518842	373359	503,173601	357341	503,922760	394456	502,024160	382407	503,760186	415224	502,736910	401644	502,818468	418787	501,789092	430851	503,007966	436258	502,776900	444447	501,807119	451307	501,679330	456964	502,746718	461059	501,445291	472810	502,667045	473091	501,270369	484296	503,157158	484187	501,619005	494251	502,646727	493969	501,599976	503002	501,815251	503658	501,798155	512565	501,397483	510503	501,523413	518926	502,255128	526677	502,427665	516675	501,164044	532974	502,003718	524942	500,505564	
57713	532,753757	60855	520,575165	116896	511,722297	110223	510,190534	179752	506,346408	191723	508,205948	236418	506,172333	252984	505,807860	282894	504,482264	286488	506,250846	318305	503,570100	322665	503,879781	346262	503,389697	352544	503,457689	378672	503,074017	362436	503,854961	399269	501,890852	387627	503,703675	420881	502,659960	406536	502,920611	424054	501,752368	435946	502,935474	440415	502,612641	449244	501,869229	455620	501,492926	461418	502,699388	465403	501,367075	477623	502,506126	477670	501,144226	488015	503,024310	488297	501,467825	498189	502,616577	497954	501,555497	506799	501,745313	507299	501,751554	516019	501,335764	514113	501,294843	522473	502,149473	530349	502,346686	520098	501,217360	536287	502,008179	528427	500,405183	
60136	532,667374	62824	520,068237	120319	511,513477	113583	510,197404	184971	506,210347	196895	508,026358	242341	506,053326	258344	505,748554	288067	504,415691	291708	505,842893	323774	503,450184	327713	503,781222	350809	503,493105	358013	503,521014	383517	503,037431	367593	503,784763	403895	501,908848	392237	503,582532	426101	502,753714	411177	502,730085	428867	501,694595	440415	502,882568	444650	502,577063	453604	501,649498	460168	501,486421	466200	502,658430	470232	501,419007	482421	502,578879	481733	501,235467	492438	502,990707	492188	501,425165	502002	502,651636	501611	501,469898	510753	501,638222	511081	501,641424	519332	501,236146	517519	501,233536	525817	502,094748	533803	502,373023	523333	501,256623	539772	501,942552	531506	500,327761	
62105	532,451753	64793	519,499000	123773	510,895922	117068	510,085622	189894	506,100470	202428	508,031226	247530	505,972084	264001	505,587626	292895	504,432879	296802	505,706971	329291	503,423862	333276	503,722945	355310	503,220115	363170	503,426276	388596	503,013411	372703	503,758959	408708	501,691600	397175	503,489822	430726	502,666398	415568	502,693904	433539	501,696800	445041	502,914869	449119	502,520010	458105	501,595671	464371	501,593534	471169	502,585218	474529	501,363822	486281	502,394771	485624	501,182954	496470	502,866527	495954	501,326392	505908	502,552524	505018	501,379345	514628	501,626014	514613	501,709735	522676	501,236982	520707	501,202658	529333	502,079952	537256	502,298850	526692	501,102574	543023	501,816384	534756	500,362007	
64183	532,225550	67293	518,610149	127758	510,283992	120444	509,593874	194989	505,895695	207882	507,934993	252859	505,877624	269939	505,492004	298255	504,362652	302834	505,657252	334385	503,395553	338714	503,620489	360279	503,579513	368124	503,258741	393440	502,960853	377469	503,728793	414177	501,615984	401847	503,616833	435227	502,638883	420756	502,660381	438165	501,647640	449635	502,767413	453214	502,440406	462715	501,566216	469294	501,487774	475529	502,577159	478983	501,281942	490219	502,401033	489453	501,295314	500361	502,805384	499751	501,250546	509362	502,439720	508752	501,420127	517926	501,531535	517847	501,589370	526505	501,158744	523895	501,207585	532584	501,965090	540382	502,247445	530037	501,069087	545961	501,913993	537663	500,275956	
66465	532,246621	69591	517,918508	131665	509,576597	123882	509,303861	200412	505,975500	213336	507,711318	257922	505,776731	275440	505,368936	303162	504,274368	307991	505,535617	339511	503,364578	344559	503,609763	365171	503,110118	373312	503,434575	398238	502,802117	382282	503,545655	420303	501,548185	406504	503,526957	439837	502,512068	425335	502,663227	442494	501,618399	454120	502,728627	457511	502,415931	467544	501,632051	473341	501,440552	480546	502,408649	482921	501,282742	494125	502,305283	493219	501,107085	504564	502,798145	503455	501,176185	513534	502,270342	512347	501,415545	521285	501,493397	521051	501,632767	530037	501,180268	527021	501,110788	535756	501,949159	543413	502,257464	533318	501,148509	548930	501,846098	540710	500,233302	
69169	532,303865	71904	517,046961	136056	509,517177	127805	508,616595	206413	505,952790	218696	507,387974	263157	505,720955	280800	505,442893	307960	504,212971	313117	505,445980	344418	503,334592	349434	503,515322	369484	502,992597	378360	503,345506	403379	502,742330	387111	503,666956	425147	501,557105	411443	503,412292	444181	502,503922	430070	502,857734	446885	501,657924	459027	502,771183	461699	502,244539	472373	501,645348	477670	501,494625	484906	502,386607	486984	501,252588	498017	502,236517	496907	501,060784	508799	502,654971	507002	501,182689	517004	502,205519	516003	501,332427	524801	501,451944	524395	501,541396	533287	501,093437	530552	501,056435	539053	501,903900	546398	502,195114	536397	500,998241	551914	501,931976	543413	500,219871	
71247	532,071792	74185	516,497335	140182	509,180281	131665	508,335207	211867	505,689461	224119	507,296145	268345	505,467941	285832	505,357180	313132	504,142313	318305	505,333939	349465	503,468715	354325	503,437060	374406	502,866177	383017	503,290269	408255	502,648380	392018	503,436614	429976	501,487399	416193	503,322833	448776	502,858723	434789	502,566390	451088	501,651486	463340	502,670727	465919	502,091914	477076	501,544165	481764	501,433829	488719	502,387957	490734	501,243327	501908	502,104180	500517	500,902290	512690	502,576343	510425	501,111079	520645	502,206206	519379	501,208137	528474	501,459879	527755	501,482862	536397	501,050893	533553	501,052548	542960	501,772751	549555	502,183047	539272	500,987292	554790	501,462793	546117	500,233027	
73310	531,115626	76670	515,685857	144511	508,977424	135712	508,233846	217321	505,433440	229448	507,094742	273408	505,321016	290989	505,253346	318164	504,067417	323634	505,222087	354341	503,217888	359404	503,357630	379532	502,848935	388002	503,238691	413068	502,748979	396581	503,360282	434743	501,413993	421413	503,255118	453214	502,380049	439118	502,823427	455464	501,446627	468856	502,585630	470591	502,034104	481639	501,711153	485624	501,508305	492485	502,162444	494579	501,252439	505658	501,835576	503971	500,852635	516504	502,542700	513753	501,015964	524270	502,266713	522692	501,221350	532131	501,403953	531193	501,456534	539303	500,998256	536412	501,014355	545820	501,849572	552383	502,118847	542273	500,890923	557243	501,751840	548883	500,280644	
75654	530,675955	79186	514,920079	148496	508,890923	139791	508,069999	222713	505,338058	234934	506,751265	278862	505,108263	295927	505,293017	323243	503,899776	329103	505,190241	359326	503,110564	364202	503,334237	384298	502,875317	392971	503,218178	418787	502,446147	401472	503,250232	439290	501,729375	426366	503,182063	457808	502,291224	443603	502,962303	459933	501,397187	473779	502,563185	474873	501,802732	485531	501,655576	489422	501,562265	496360	502,095686	498423	501,170711	509362	501,731731	507534	500,780123	520082	502,498966	517535	500,968594	527786	502,109933	526145	501,194605	535428	501,356583	534397	501,476422	542570	500,963252	539210	500,980275	548773	501,836858	554930	502,197809	544945	500,968686	559962	501,738834	551524	500,263204	
78061	529,992070	81921	514,199573	151668	508,667093	143776	507,933164	228073	505,307318	240560	506,777981	284597	505,032029	301443	505,110396	328306	503,915991	334213	505,100310	364217	503,157967	369406	503,333984	389236	502,834552	397706	503,053241	423303	502,298412	406332	503,289439	443603	501,537269	431023	503,181624	462371	502,242204	447822	502,501498	464403	501,400762	478498	502,567069	479655	501,763204	489609	501,730742	493188	501,358517	500126	502,033645	501970	501,125839	513581	501,610439	511065	500,623583	523723	502,477246	520801	500,996557	531130	501,853549	529552	501,103058	538897	501,338476	537178	501,475497	545539	501,129337	542132	500,915631	551836	501,895598	557728	502,102734	547898	500,923984	562588	501,706320	554040	500,241797	
80483	529,899216	84843	513,600623	156247	508,547347	147808	507,739840	233949	505,171055	246389	506,711079	290145	504,872074	307085	504,901272	333635	503,780509	339917	505,047846	368890	503,131726	374656	503,311922	393565	502,790191	402410	502,995963	428335	502,250942	411005	503,147951	448135	501,293216	435508	503,156294	467528	502,216543	452229	502,514325	469091	501,263213	482890	502,506220	483624	501,557661	493875	501,505777	496923	501,333860	503752	501,994775	505658	501,070726	516972	501,557490	514488	500,602420	526989	502,357156	524161	501,009149	533975	501,651500	532584	501,016332	542304	501,192943	540413	501,480958	548430	500,992263	544945	500,940129	554805	501,730992	560306	502,111899	550742	500,839944	565104	501,609143	556462	500,237898	
