151000	145831,385663	156750	145406,340726	204656	136657,389829	206453	136347,930959	233203	132164,210058	234578	131552,243084	249906	130681,360754	250000	129600,217574	264672	127274,750563	264828	127720,606298	276047	125675,441652	279234	125556,257329	290094	124857,743439	286062	124621,483582	293609	124452,671266	293328	124181,497250	303125	122691,055379	300250	122312,063324	307797	121762,716621	310156	122049,250716	314078	120420,743071	314375	120296,545384	
160172	144239,268370	165844	143988,987115	214266	135187,427469	216109	134892,455467	242844	130724,221856	244391	130373,100383	260547	129110,250828	261047	128278,509094	275750	125969,446753	275641	126518,462559	285719	124561,954214	289359	124601,467549	299781	123948,737340	295891	123543,747439	303406	123346,638903	303406	122980,527949	312859	121721,797198	311141	121534,909851	317828	120937,908655	320594	121012,880259	324734	119565,571503	325344	119479,992323	
169266	142794,705583	175156	141950,010803	223828	133795,438822	225500	133219,370063	253891	129363,053229	255625	129243,042226	270797	127776,631771	271078	127123,321436	285500	124772,675531	285156	125319,189295	295219	123344,266186	299234	123529,998040	309203	122569,850835	306031	122436,044521	313531	122468,068911	313531	122069,523930	323641	120856,527038	321828	120717,202526	328203	120264,819723	331484	120242,678158	334437	118879,228582	335500	118902,132306	
178297	141263,897828	184531	140476,654854	233422	132292,307950	234953	131773,915074	264734	128043,932806	265297	127982,379024	282094	126539,459820	282234	125853,535158	295266	123666,518578	295062	124152,022269	305297	122393,610864	309312	122461,796440	320359	121814,501350	316281	121365,032492	324141	121754,577565	324141	121355,517791	333922	120215,238188	332906	119953,825990	338500	119446,438814	342219	119427,104975	345531	118255,002945	346078	118400,854221	
188047	139367,132432	194047	138712,886346	242484	131025,964809	244812	130445,075792	275891	126902,230961	277219	126660,719462	292281	125323,720586	292234	124771,787984	305344	122691,378986	305344	123084,270991	316016	121368,156038	320094	121541,783490	330922	121127,538978	326281	120559,123779	334797	120888,359623	334109	120730,629567	345031	119202,925097	343703	119287,453276	348891	118771,534809	352922	118555,900652	356094	117617,081974	356359	117656,330511	
197125	137882,677321	203391	137011,555175	252766	129703,962475	256391	129246,700355	285469	125742,271396	286500	125544,945727	301859	124323,805714	302250	123529,459511	316016	121734,873035	315906	121896,725968	326812	120518,786508	329750	120512,607894	341406	120289,628994	336250	119788,395360	345687	120201,454335	344797	119734,070703	355437	118575,497373	354375	118794,984173	358281	118206,326388	363219	117859,935816	366469	116962,229231	367078	116886,307174	
206703	136469,894750	213203	135329,219049	263422	128522,525892	266125	128003,881971	295172	124505,395614	295766	124337,295983	311984	123267,191112	312187	122508,746572	326250	120830,464003	326609	120857,992208	336359	119741,695089	341203	119758,182885	351844	119470,403984	347172	119024,293151	356031	119428,742772	355000	118966,473174	366062	117938,422822	364453	118050,412068	369047	117763,087627	374250	117196,283276	377219	116431,624742	377312	116275,048544	
216406	134830,783344	222484	134199,946220	273656	127259,246560	277516	126709,690449	304891	123610,508640	306437	123178,566743	322047	122274,700238	323391	121558,361592	336359	120037,443087	336484	120019,358793	347547	119013,524336	351609	118813,341535	361766	118878,056518	358062	118383,374252	366453	118654,834011	365250	118218,845914	376406	117306,244136	374969	117499,180045	379547	117301,545169	384500	116401,342533	387594	115768,908465	387906	115534,825359	
226641	133380,868868	232250	132752,466224	284297	126180,507434	287531	125438,816135	315359	122629,817974	316312	122057,466804	332625	121321,915503	334062	121008,511080	346953	119143,101937	347016	119187,612819	358281	118203,569079	362437	118152,604859	372312	118278,736465	368812	117705,796333	376906	118032,470178	375484	117381,702477	386547	116713,506037	385016	116824,064069	389359	116689,265364	394812	115562,998337	397828	115208,588768	398672	114784,207879	
236047	131999,343744	241766	131311,305207	294031	124963,970261	297078	124222,758383	325578	121840,068578	327078	121080,574065	343953	120421,733537	344703	119811,307455	356984	118445,706129	357469	118524,307591	369859	117455,185444	373094	117580,274036	382062	117703,343947	379141	117029,308756	387156	117324,509171	385203	116814,163423	397187	115971,952189	395234	116405,714694	399703	115916,889480	405797	114882,190437	408344	114512,113869	409828	114104,955005	
246437	130656,086625	252344	130056,209330	304062	123818,504610	307516	123112,635463	335922	121102,571132	336937	120302,862737	354203	119528,849149	355516	119186,290584	367344	117788,653526	367406	117925,709829	379969	116693,361534	382406	117078,672730	392422	117128,643809	389734	116579,928633	397797	116489,211490	395578	116052,234129	407766	115278,432034	405937	115943,048355	410187	115245,814094	415953	114247,699272	418500	113901,338054	420328	113324,349993	
256969	129457,793069	263500	128900,876539	314375	122752,266220	317969	122137,546357	346484	120336,554603	347937	119200,557412	364453	118627,519863	365766	118348,979653	378078	117182,350986	377391	117333,754432	390187	115865,570835	392922	116383,677021	402828	116459,926330	400297	115773,540800	408047	115853,935109	406219	115385,424301	418359	114564,763609	415766	115218,935302	420250	114557,766181	425937	113706,188408	429125	113295,686932	430812	112610,326347	
266406	128264,290649	273594	127759,224955	325250	121769,394171	329094	121240,682030	356937	119670,939811	358594	118322,035304	375078	118015,770498	375625	117854,201137	388406	116422,315622	387937	116628,615273	401250	115179,517766	403906	115642,383674	413437	115915,069198	410625	115077,752339	418516	115122,521217	416516	114633,427285	428500	113934,542319	426125	114539,722447	431109	113965,437577	436250	113104,268952	439547	112712,225612	441234	112018,988630	
277672	127091,038905	283859	126747,589216	335297	120606,318724	340562	120480,682091	367422	119032,657791	369422	117692,607978	385109	117319,368911	386109	117243,562164	399469	115738,225538	398625	115909,457054	412031	114565,836558	413953	114901,256428	423250	115187,170804	420875	114361,747687	428781	114532,916311	427672	113812,581570	438953	113323,322973	436219	113912,260193	441234	113418,280304	446453	112455,655969	450750	112243,481126	451625	111399,567042	
287891	125890,579148	294062	125586,544476	346125	119981,951656	350875	119620,152092	377375	118476,730277	379672	117049,751948	395578	116688,857838	397234	116565,941877	410453	115019,005019	409391	115241,704722	422781	113905,883145	424109	114258,361790	433828	114631,122903	431109	113805,262978	438719	113881,154665	437484	113326,438484	449734	112739,770614	446906	113331,921870	452969	112764,607944	457625	111779,014916	461562	111803,733985	462281	110840,995297	
297422	124509,317859	303875	124475,139596	356625	119166,262459	361016	118890,782088	387969	117737,871145	390000	116523,359017	406312	115981,563754	407344	115763,005125	420875	114252,895571	419719	114670,985999	433062	113182,124966	435141	113668,199966	444156	114037,523139	441391	113162,218841	449297	113335,145744	448203	112384,975028	460125	112044,657882	458516	112795,561440	464031	112233,850549	468031	111232,170733	472062	111335,674543	472453	110291,332143	
307328	123456,597144	314078	123424,035976	367391	118283,894918	371297	118207,032805	398609	117086,923669	401734	116114,652627	416500	115196,738514	417812	115193,711530	431500	113602,308858	430109	114061,934745	443172	112706,991167	445609	113073,127933	455234	113346,254436	451484	112617,963263	460000	112636,439939	459109	111816,112600	470109	111407,747300	469469	112319,349250	474875	111638,281040	479594	110726,317044	483187	110878,394288	483547	109908,788297	
317812	122302,849457	324531	122615,385817	377562	117618,562646	381828	117420,271154	409641	116336,066398	412031	115383,432984	426828	114469,998659	427812	114459,316717	441906	113026,044559	440406	113426,896602	454469	112085,514072	456609	112486,386050	466250	112838,615417	462312	112076,104845	471172	112113,131717	469500	111242,909589	481406	110875,291473	480047	111643,824683	486484	110954,028109	491594	110287,875998	495344	110313,935348	494750	109536,632296	
327562	121365,293647	335000	121636,743160	388000	116896,253733	392422	116523,856799	419859	115659,615724	421859	114757,041557	437437	113851,249668	438141	113826,916484	453422	112307,785353	451031	112893,073505	466016	111599,849184	467781	112082,449077	476609	112286,713013	472953	111508,023780	482500	111487,200037	480672	110774,543986	493703	110499,021631	491734	111042,827411	497453	110473,387496	500953	109903,285390	505297	109810,080854	504484	109082,864643	
338203	120680,880547	345937	120901,753174	399469	116228,211584	402891	115802,347227	430734	115113,687088	432641	114096,254515	447453	113261,517719	449078	112981,991390	464203	111720,910467	461656	112374,535315	476609	111035,946514	478672	111399,392078	487500	111905,269705	483953	111029,139845	494359	111012,282631	491797	110368,307022	503594	109966,593218	502109	110492,313287	507016	109996,603666	510734	109517,422287	514891	109420,452452	514172	108760,091999	
348609	119839,724336	356625	119998,589088	410187	115537,272834	413672	115058,545069	441234	114396,438633	443547	113436,941719	458234	112679,713321	459656	112417,933903	473656	111089,152947	472375	111715,150093	487984	110577,436308	490437	110787,333063	497859	111282,051309	494750	110518,157655	504484	110429,539862	502109	109932,377843	513406	109623,810469	510937	109978,573391	517766	109578,481019	522844	109146,246794	528359	109061,060418	528047	108491,881017	
359703	119221,575742	367141	119182,324461	420625	115019,290714	423625	114411,426534	451844	113821,609875	454703	112902,300561	468547	112212,514852	470109	111855,236379	484922	110410,115689	482969	111101,099559	497828	110110,268999	500312	110327,123647	507578	110827,016755	505781	109951,527969	514172	110016,219153	511672	109623,440714	527500	109274,286692	523391	109625,473328	530062	109170,548328	535656	108803,027106	542469	108623,603277	542250	108159,364277	
370250	118809,650603	377547	118626,487865	431359	114541,703617	433703	113619,912114	463234	113207,339409	465266	112416,495476	479781	111465,100709	481891	111261,846995	496125	110002,682197	494547	110597,938888	507969	109654,855669	510156	109844,109472	519250	110409,565475	516500	109490,047657	528047	109591,352320	525906	109259,083125	541469	108893,496770	536641	109550,153359	545359	108935,484190	550062	108392,391443	555031	108325,611018	555031	107849,086537	
380672	118099,207388	388281	117943,961573	441594	113878,329872	444062	113111,374470	473422	112478,784651	475609	111835,725805	491953	110888,122061	493703	110810,035577	506281	109558,166838	505000	109957,417487	520000	109282,407264	522547	109394,828069	531656	109972,483382	529453	109092,444230	542000	109223,356312	539719	108869,303678	554078	108489,521377	550234	108841,423808	557375	108527,351400	562625	108193,886593	568391	107911,077259	568687	107489,664759	
390422	117592,866000	399297	117230,402277	452891	113315,320207	455531	112381,730967	484922	111897,455154	486484	111393,721892	502016	110314,866348	503750	110299,929880	517312	109167,102570	515687	109467,147965	532734	108996,116879	535469	109039,767177	545922	109608,033317	544875	108780,544847	554828	108784,952302	552922	108530,843738	567484	108152,963925	563156	108510,452590	569906	108165,367282	575719	107908,145437	580500	107651,861094	580797	107298,408484	
401453	116852,266757	410078	116620,220002	464484	112662,052917	467000	111817,291485	496047	111358,978021	497562	110806,636162	511656	109950,456708	513234	109766,551315	530453	108846,755726	528469	109082,757873	546953	108571,568251	550062	108663,191979	559359	109133,614564	556000	108486,829386	568391	108424,269406	567125	108171,033098	580047	107895,310410	576141	108265,454599	582328	107829,594639	586953	107723,659860	592312	107353,115962	591969	107007,503765	
410625	116143,798937	420500	115894,983576	475922	112109,352243	477500	111381,179967	506469	110745,337128	507703	110293,947954	524516	109499,381301	526391	109274,670929	545562	108386,973735	544672	108619,829872	559531	108309,391591	562875	108430,197686	572141	108858,383677	570016	108178,246935	580547	108180,696607	579141	108004,654995	591266	107599,494691	587766	107870,680753	594609	107484,125125	599937	107492,691223	607344	107070,740738	606500	106777,023875	
420641	115457,565914	431375	115220,078877	488125	111591,197846	489312	110869,224865	517312	110265,322287	519922	109840,716217	538156	109510,281827	539891	108782,555122	557812	108024,971135	556531	108353,612802	572297	108020,015673	576141	108082,453715	583953	108454,301118	582078	107864,636011	591578	107862,839437	590250	107613,078248	606234	107362,208862	601281	107566,716172	608578	107225,810634	613328	107342,934802	617969	106805,771535	617797	106487,932318	
430812	114922,370953	441906	114510,820496	498187	110947,656108	498406	110198,406867	530219	109875,302106	532734	109459,758771	551094	108605,549340	552875	108370,921737	570500	107688,800007	569312	108099,906695	584766	107790,165463	588687	107693,058830	597359	108086,324258	594000	107556,330047	606469	107585,685865	604984	107374,894751	617578	107037,913750	614812	107273,541894	619406	106930,409253	624797	107091,378233	631391	106598,228663	630437	106379,094723	
440969	114240,806167	453109	113986,426751	508250	110309,809913	508156	109719,659770	545562	109458,625019	546750	109002,885495	564484	108186,794148	566953	108017,523782	583828	107413,080868	581891	107919,916749	598687	107373,648979	602937	107567,178313	611984	107924,936710	609000	107302,327089	617234	107261,729522	616062	107086,897113	631469	106783,796678	627906	107032,834685	634516	106997,950261	639359	106933,932750	645797	106455,879703	645797	106230,011200	
451094	113630,859737	464031	113350,569424	520578	109812,833146	520375	109333,334706	558156	109069,080256	559359	108685,778132	577328	107863,683675	579078	107643,252753	597266	107131,856983	594203	107477,435165	612656	107183,323103	615094	107228,211399	623047	107606,995165	620906	106911,933527	630594	107073,558150	629703	106845,748886	645875	106606,237983	642062	106736,225630	647625	106552,760374	650656	106705,421182	655937	106269,609291	655937	106057,006075	
461562	112993,516403	474641	112875,397324	532766	109294,983012	532734	108895,709618	570797	108601,430373	571687	108422,826009	587828	107548,068598	590250	107260,752529	611469	106829,910080	608547	107212,142392	623828	106870,645589	628094	106945,610147	637641	107313,249256	635250	106708,574915	646078	106808,931460	643547	106622,198633	655594	106495,542936	652609	106509,952521	657562	106379,743504	660844	106529,633169	666500	106086,534026	666500	105868,308666	
472281	112401,457004	485969	112377,392995	547359	108945,229019	546719	108478,779826	583359	108234,481779	584844	108109,722981	602484	107258,825370	604422	107008,032433	623047	106597,741753	619625	106932,512946	637641	106756,823028	642406	106668,083028	649953	107023,530708	647812	106420,863310	656047	106594,240998	654125	106464,880781	666656	106200,674994	663422	106343,898671	668766	106145,451903	673125	106297,242437	678484	105945,598954	678187	105727,998378	
483094	111964,481950	497094	111700,796806	560141	108420,261529	560281	108119,155105	596609	107891,062376	598141	107704,942283	615016	106909,660969	616641	106835,094176	637828	106332,821589	634203	106691,838176	649859	106490,272078	653625	106604,580712	659859	106838,711778	657641	106258,860695	666594	106358,232825	664953	106315,869505	679203	106008,387571	675797	106177,091829	679937	105965,834879	683359	106190,622098	687625	105831,037074	687141	105637,532751	
494312	111372,971582	507187	111315,295050	572359	108105,842337	572953	107789,349380	610000	107928,639982	611891	107642,407850	628391	106626,893055	629406	106559,466762	650062	106175,984602	647031	106460,323804	660359	106768,072187	663953	106427,696675	671766	106628,704222	668734	106020,182949	678187	106146,255914	677578	106149,919433	688516	105830,280342	685562	106114,952501	688734	105768,727252	692859	106071,603186	697062	105729,617455	696391	105473,829766	
504359	110794,804990	518469	110637,680053	584562	107836,952632	585422	107521,252070	621844	107288,284915	622750	107167,481941	643031	106368,037252	643312	106310,396758	660687	105964,929644	657062	106281,147661	672969	106182,049949	676375	106176,487855	682312	106463,469162	679500	105832,249915	687484	106003,936702	686656	106087,259573	698672	105683,876357	694750	105828,195627	698016	105620,666378	702594	106029,765575	706969	105571,435893	706281	105303,004805	
513953	110279,952275	531047	110217,232002	597359	107522,368959	598406	107222,933639	635781	106957,737853	637641	106929,246339	653062	106148,286221	653766	106083,503247	672703	105826,689735	667844	106080,699469	683531	106055,507655	685750	106031,333855	691687	106281,038600	688391	105657,061819	696734	105907,930350	696016	105912,090361	708359	105507,330317	704172	105690,384535	707250	105496,115240	711984	105812,752441	716500	105460,772226	715687	105176,444646	
527875	109995,324281	545406	109591,306763	610437	107223,379094	611469	107057,696179	649125	106766,955731	650062	106655,937596	663219	105963,025230	665250	105944,928617	682078	105652,543130	679234	105943,473051	693000	105864,966421	695094	105812,456590	701016	106094,302163	697219	105566,481680	706281	105765,601747	705578	105629,917133	718109	105415,393841	713734	105555,757836	717359	105350,227934	721047	105738,304687	725641	105278,669973	725156	105068,040702	
541812	109482,914191	558297	109112,218335	621844	106923,748334	623312	106705,024639	659172	106600,415977	659969	106483,537388	675484	105783,704604	677578	105729,447094	691062	105859,620530	688187	105715,497739	702781	105686,652516	704703	105674,719249	710453	105926,493643	706984	105349,838654	715937	105575,961720	715344	105493,003025	727375	105268,960195	723484	105426,653047	726766	105282,438175	731000	105636,736241	735266	105187,937423	734516	104987,623887	
554719	109066,600181	571250	108724,777297	635781	106650,944952	638531	106478,290396	670953	106337,061012	672016	106245,066168	685187	105657,610097	686875	105681,177949	700297	105361,857699	697109	105564,475110	712156	105537,415318	714500	105543,605493	719562	105762,191461	716250	105210,561196	725641	105417,864936	725141	105415,724511	736828	105131,778579	733609	105260,307404	737047	105139,169531	740547	105525,926610	745016	105114,690370	744375	104868,644469	
568234	108645,302868	583359	108349,874997	648500	106431,584888	650656	106300,018333	681219	106290,465880	682047	106121,086914	694516	105468,705148	696391	105408,833402	709906	105271,323786	706281	105399,994106	722125	105390,451453	724062	105467,093651	728625	105630,330913	725719	105071,827340	735469	105291,516905	735016	105275,917629	746281	104983,127491	743172	105162,731125	746312	105017,098360	750859	105433,585965	754625	104982,720524	754094	104754,550873	
580687	108329,677436	595062	108017,919917	658484	106234,504131	660703	106132,410889	690969	106423,793154	691641	105985,317103	704062	105349,182100	705578	105213,689409	719516	105148,441677	715531	105234,459115	731656	105248,081992	734016	105309,085919	738141	105462,770153	735266	104931,981210	745266	105156,542292	744406	105130,217405	755750	104865,336146	753062	105051,653455	755531	104911,897685	760734	105386,975916	764156	104872,010363	764234	104665,066883	
592359	107931,206891	609875	107620,438067	669391	105994,896849	673125	105916,750628	700562	105785,061138	701937	105768,711255	713641	105142,914317	715531	105084,320106	728828	105059,461993	725156	105143,941990	741250	105134,883871	743906	105151,173734	748312	105365,653277	745234	104837,199539	754766	105046,770992	754016	105044,454214	765484	104746,672255	763078	104958,490184	765672	104808,639492	770266	105279,729810	774312	104752,419427	774828	104608,840747	
606812	107546,830102	621500	107351,197997	680656	106042,355279	683609	105783,419407	710156	105675,531587	711297	105609,377585	723000	105054,030905	725141	104944,136438	737594	104889,360171	734859	104967,494645	750484	105004,062157	753406	105055,936774	758172	105241,044999	754766	104758,129898	764828	104977,478532	764016	104993,243858	776719	104635,847775	772875	104879,895905	776094	104705,779794	780359	105132,267209	785469	104651,711786	784875	104521,463198	
